nCFe,dEmi,hEmi,xProd,qCom,vUnCom,vProd
042090,20240718,163758,PAO DE AZEITE E ALECRIM,1.0000,20.000,20.00
042369,20240725,080121,PAO DA CASA,1.0000,15.000,15.00
042198,20240720,091938,Croissant,1.0000,9.000,9.00
042228,20240720,115120,PAO DE AZEITONAS,1.0000,20.000,20.00
041900,20240713,112901,PAO DE CEBOLA,1.0000,20.000,20.00
042461,20240726,132816,PAO MULTIGRAOS,1.0000,20.000,20.00
042461,20240726,132816,100 INTEGRAL,1.0000,17.000,17.00
042179,20240719,171549,CINNAMON ROLL,1.0000,12.000,12.00
042540,20240727,115604,PAO DE GORGONZOLA,1.0000,25.000,25.00
042637,20240731,090022,PAO MULTIGRAOS,1.0000,20.000,20.00
042637,20240731,090022,BRIOCHE 270g,1.0000,15.000,15.00
042003,20240717,082145,PAO DA CASA,1.0000,15.000,15.00
041984,20240716,163127,PAO DA CASA,1.0000,15.000,15.00
041408,20240703,145550,PAO MULTIGRAOS,1.0000,20.000,20.00
041408,20240703,145550,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
041408,20240703,145550,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
041656,20240709,114131,PAO DA CASA,1.0000,15.000,15.00
041656,20240709,114131,PAO DA CASA,1.0000,15.000,15.00
041656,20240709,114131,Brownie 180,1.0000,15.000,15.00
041943,20240716,093451,broa de fuba,1.0000,15.000,15.00
042206,20240720,095653,PAO DA CASA,1.0000,15.000,15.00
042206,20240720,095653,BRIOCHE 270g,1.0000,15.000,15.00
041716,20240710,163423,PAO DA CASA,5.0000,15.000,75.00
042579,20240727,155730,PAO DA CASA,1.0000,15.000,15.00
042364,20240724,173134,PAO DE AZEITE E ALECRIM,1.0000,20.000,20.00
042529,20240727,110014,100 INTEGRAL,1.0000,17.000,17.00
042529,20240727,110014,Pain au Chocolat,1.0000,12.000,12.00
041473,20240704,154641,PAO DA CASA,1.0000,15.000,15.00
041473,20240704,154641,CINNAMON ROLL,1.0000,12.000,12.00
042140,20240719,132913,CINNAMON ROLL,1.0000,12.000,12.00
042140,20240719,132913,Pain au Chocolat,1.0000,12.000,12.00
042535,20240727,112427,ITALIANO,1.0000,15.000,15.00
041355,20240702,165512,PAO MULTIGRAOS,1.0000,20.000,20.00
042607,20240730,135721,100 INTEGRAL,1.0000,17.000,17.00
041381,20240703,105655,CINNAMON ROLL,1.0000,12.000,12.00
042597,20240730,121559,100 INTEGRAL,1.0000,17.000,17.00
041379,20240703,103347,100 INTEGRAL,1.0000,17.000,17.00
041379,20240703,103347,Pao de Provolone,1.0000,20.000,20.00
042546,20240727,123454,100 INTEGRAL,1.0000,17.000,17.00
042515,20240727,095553,PAO DA CASA,1.0000,15.000,15.00
042515,20240727,095553,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
042515,20240727,095553,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
042509,20240727,092229,PAO DA CASA,1.0000,15.000,15.00
042509,20240727,092229,ITALIANO,1.0000,15.000,15.00
042509,20240727,092229,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
042509,20240727,092229,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
041661,20240709,130713,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
041549,20240705,172037,PAO DA CASA,1.0000,15.000,15.00
041549,20240705,172037,PAO DE CEBOLA,1.0000,20.000,20.00
041912,20240713,122541,PAO DA CASA,1.0000,15.000,15.00
041912,20240713,122541,Pain au Chocolat,1.0000,12.000,12.00
041912,20240713,122541,CINNAMON ROLL,1.0000,12.000,12.00
041765,20240711,162014,100 INTEGRAL,1.0000,17.000,17.00
042226,20240720,112132,PAO DA CASA,1.0000,15.000,15.00
042226,20240720,112132,broa de fuba,1.0000,15.000,15.00
042226,20240720,112132,CINNAMON ROLL,1.0000,12.000,12.00
042226,20240720,112132,CINNAMON ROLL,1.0000,12.000,12.00
041428,20240703,173926,PAO DE AZEITE E ALECRIM,1.0000,20.000,20.00
042473,20240726,153057,100 INTEGRAL,1.0000,17.000,17.00
042473,20240726,153057,PAO DE AZEITE E ALECRIM,1.0000,20.000,20.00
042301,20240723,170436,PAO DE AZEITE E ALECRIM,1.0000,20.000,20.00
042301,20240723,170436,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
042301,20240723,170436,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
042187,20240720,080805,PAO DA CASA,1.0000,15.000,15.00
042187,20240720,080805,CINNAMON ROLL,1.0000,12.000,12.00
042187,20240720,080805,CINNAMON ROLL,1.0000,12.000,12.00
042187,20240720,080805,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
042187,20240720,080805,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
042187,20240720,080805,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
041644,20240709,094923,PAO DA CASA,1.0000,15.000,15.00
041644,20240709,094923,Brownie 180,1.0000,15.000,15.00
041704,20240710,142353,PAO MULTIGRAOS,1.0000,20.000,20.00
041827,20240712,155422,PAO DA CASA,1.0000,15.000,15.00
042264,20240723,100837,broa de fuba,1.0000,15.000,15.00
042166,20240719,161124,PAO DA CASA,1.0000,15.000,15.00
042166,20240719,161124,PAO DE AZEITONAS,1.0000,20.000,20.00
042166,20240719,161124,CINNAMON ROLL,1.0000,12.000,12.00
041895,20240713,111452,PAO DA CASA,1.0000,15.000,15.00
041895,20240713,111452,PAO DA CASA,1.0000,15.000,15.00
041841,20240712,165419,Pao de queijo 12 UNID,1.0000,25.000,25.00
041841,20240712,165419,Pao de queijo 12 UNID,1.0000,25.000,25.00
041841,20240712,165419,PAO DA CASA,1.0000,15.000,15.00
042626,20240730,170149,100 INTEGRAL,1.0000,17.000,17.00
042626,20240730,170149,100 INTEGRAL,1.0000,17.000,17.00
042159,20240719,153808,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
042159,20240719,153808,PAO DE CEBOLA,1.0000,20.000,20.00
041699,20240710,135510,PAO DA CASA,1.0000,15.000,15.00
041699,20240710,135510,PAO MULTIGRAOS,1.0000,20.000,20.00
042435,20240726,094016,PAO DA CASA,1.0000,15.000,15.00
042435,20240726,094016,PAO DA CASA,1.0000,15.000,15.00
042568,20240727,145719,PAO DE CEBOLA,1.0000,20.000,20.00
042429,20240726,080507,PAO DA CASA,1.0000,15.000,15.00
042429,20240726,080507,CINNAMON ROLL,1.0000,12.000,12.00
042429,20240726,080507,CINNAMON ROLL,1.0000,12.000,12.00
042663,20240731,130120,PAO DE AZEITE E ALECRIM,1.0000,20.000,20.00
042663,20240731,130120,100 INTEGRAL,1.0000,17.000,17.00
042663,20240731,130120,100 INTEGRAL,1.0000,17.000,17.00
041807,20240712,123320,100 INTEGRAL,1.0000,17.000,17.00
041807,20240712,123320,PAO DE GORGONZOLA,1.0000,25.000,25.00
042341,20240724,141849,PAO DA CASA,1.0000,15.000,15.00
041575,20240706,100813,PAO DA CASA,1.0000,15.000,15.00
041933,20240713,152821,PAO DA CASA,1.0000,15.000,15.00
041933,20240713,152821,100 INTEGRAL,1.0000,17.000,17.00
041933,20240713,152821,PAO DA CASA,1.0000,15.000,15.00
041724,20240710,180617,PAO DA CASA,1.0000,15.000,15.00
042218,20240720,105104,PAO DE AZEITE E ALECRIM,2.0000,20.000,40.00
042559,20240727,132924,PAO DA CASA,1.0000,15.000,15.00
042519,20240727,101644,ITALIANO,1.0000,15.000,15.00
042124,20240719,113306,PAO DA CASA,1.0000,15.000,15.00
042124,20240719,113306,PAO DA CASA,1.0000,15.000,15.00
041887,20240713,104514,ITALIANO,1.0000,15.000,15.00
041887,20240713,104514,ITALIANO,1.0000,15.000,15.00
042168,20240719,163924,PAO DE AZEITE E ALECRIM,1.0000,20.000,20.00
042168,20240719,163924,PAO DE CEBOLA,1.0000,20.000,20.00
042168,20240719,163924,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
042168,20240719,163924,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
041673,20240710,090614,PAO DA CASA,1.0000,15.000,15.00
042444,20240726,113429,Croissant,1.0000,9.000,9.00
042444,20240726,113429,100 INTEGRAL,1.0000,17.000,17.00
041835,20240712,162619,PAO DA CASA,1.0000,15.000,15.00
041835,20240712,162619,PAO DA CASA,1.0000,15.000,15.00
041967,20240716,142321,PAO DA CASA,1.0000,15.000,15.00
042671,20240731,134900,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
041815,20240712,140036,Croissant,2.0000,9.000,18.00
041815,20240712,140036,100 INTEGRAL,1.0000,17.000,17.00
041567,20240706,093159,PAO DA CASA,2.0000,15.000,30.00
041567,20240706,093159,CINNAMON ROLL,2.0000,12.000,24.00
041567,20240706,093159,BRIOCHE 270g,1.0000,15.000,15.00
041567,20240706,093159,broa de fuba,1.0000,15.000,15.00
042617,20240730,160003,PAO DA CASA,1.0000,15.000,15.00
042617,20240730,160003,broa de fuba,1.0000,15.000,15.00
042704,20240731,181812,PAO MULTIGRAOS,1.0000,20.000,20.00
041460,20240704,140622,PAO DA CASA,1.0000,15.000,15.00
041460,20240704,140622,CINNAMON ROLL,1.0000,12.000,12.00
041460,20240704,140622,CINNAMON ROLL,1.0000,12.000,12.00
042296,20240723,164952,100 INTEGRAL,1.0000,17.000,17.00
042246,20240720,144941,100 INTEGRAL,1.0000,17.000,17.00
042605,20240730,134054,CINNAMON ROLL,1.0000,12.000,12.00
042605,20240730,134054,CINNAMON ROLL,1.0000,12.000,12.00
042605,20240730,134054,CINNAMON ROLL,1.0000,12.000,12.00
041475,20240704,160551,PAO DA CASA,1.0000,15.000,15.00
041475,20240704,160551,CINNAMON ROLL,1.0000,12.000,12.00
041475,20240704,160551,CINNAMON ROLL,1.0000,12.000,12.00
042122,20240719,112831,PAO DA CASA,1.0000,15.000,15.00
041353,20240702,164617,PAO DE AZEITE E ALECRIM,1.0000,20.000,20.00
042582,20240730,080752,PAO DA CASA,1.0000,15.000,15.00
041708,20240710,152043,BRIOCHE 270g,1.0000,15.000,15.00
041708,20240710,152043,BRIOCHE 270g,1.0000,15.000,15.00
041648,20240709,105244,100 INTEGRAL,1.0000,17.000,17.00
042009,20240717,102013,PAO DA CASA,1.0000,15.000,15.00
041538,20240705,160821,PAO DE GORGONZOLA,1.0000,25.000,25.00
041538,20240705,160821,Croissant,2.0000,9.000,18.00
041945,20240716,102040,PAO DE AZEITE E ALECRIM,1.0000,20.000,20.00
041982,20240716,162217,PAO DA CASA,2.0000,15.000,30.00
041982,20240716,162217,CINNAMON ROLL,2.0000,12.000,24.00
041982,20240716,162217,COOKIE GOTAS DE CHOCOLATE,4.0000,5.000,20.00
042442,20240726,112634,PAO DA CASA,1.0000,15.000,15.00
042442,20240726,112634,Pain au Chocolat,1.0000,12.000,12.00
042442,20240726,112634,Pain au Chocolat,1.0000,12.000,12.00
042084,20240718,161351,PAO DA CASA,1.0000,15.000,15.00
042084,20240718,161351,BRIOCHE 270g,1.0000,15.000,15.00
041667,20240709,153734,PAO DA CASA,1.0000,15.000,15.00
041667,20240709,153734,PAO MULTIGRAOS,1.0000,20.000,20.00
041914,20240713,124024,Pain au Chocolat,3.0000,12.000,36.00
041914,20240713,124024,PAO DE GORGONZOLA,1.0000,25.000,25.00
041763,20240711,154914,Pao de Provolone,1.0000,20.000,20.00
042331,20240724,112115,100 INTEGRAL,5.0000,17.000,85.00
042331,20240724,112115,broa de fuba,1.0000,15.000,15.00
042029,20240717,142847,100 INTEGRAL,1.0000,17.000,17.00
041496,20240705,082121,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
042102,20240719,090740,PAO DE GORGONZOLA,1.0000,25.000,25.00
042625,20240730,165113,PAO DA CASA,1.0000,15.000,15.00
042625,20240730,165113,PAO MULTIGRAOS,1.0000,20.000,20.00
042625,20240730,165113,PAO DA CASA,1.0000,15.000,15.00
042625,20240730,165113,CINNAMON ROLL,1.0000,12.000,12.00
042685,20240731,165128,PAO DA CASA,1.0000,15.000,15.00
041990,20240716,170235,PAO MULTIGRAOS,1.0000,20.000,20.00
041702,20240710,140742,PAO DE AZEITE E ALECRIM,1.0000,20.000,20.00
041642,20240709,091904,PAO DA CASA,1.0000,15.000,15.00
042007,20240717,100644,PAO DA CASA,1.0000,15.000,15.00
042646,20240731,111345,100 INTEGRAL,1.0000,17.000,17.00
042299,20240723,170140,PAO DA CASA,1.0000,15.000,15.00
042154,20240719,144554,PAO DA CASA,1.0000,15.000,15.00
042154,20240719,144554,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
042590,20240730,101807,PAO MULTIGRAOS,1.0000,20.000,20.00
042248,20240720,145856,100 INTEGRAL,1.0000,17.000,17.00
042248,20240720,145856,PAO DE AZEITONAS,1.0000,20.000,20.00
041395,20240703,125700,CINNAMON ROLL,1.0000,12.000,12.00
041395,20240703,125700,100 INTEGRAL,1.0000,17.000,17.00
042262,20240723,094341,PAO DE AZEITE E ALECRIM,1.0000,20.000,20.00
041458,20240704,131633,PAO DA CASA,1.0000,15.000,15.00
041739,20240711,114207,PAO DA CASA,1.0000,15.000,15.00
042076,20240718,150633,CINNAMON ROLL,1.0000,12.000,12.00
042076,20240718,150633,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
041832,20240712,162108,PAO DA CASA,1.0000,15.000,15.00
042027,20240717,135928,PAO DA CASA,1.0000,15.000,15.00
042027,20240717,135928,PAO MULTIGRAOS,1.0000,20.000,20.00
041906,20240713,115617,PAO DE GORGONZOLA,1.0000,25.000,25.00
041906,20240713,115617,Pain au Chocolat,1.0000,12.000,12.00
041906,20240713,115617,Pain au Chocolat,1.0000,12.000,12.00
042484,20240726,163348,PAO DE GORGONZOLA,1.0000,25.000,25.00
041722,20240710,180110,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
041722,20240710,180110,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
041771,20240711,170508,PAO DA CASA,1.0000,15.000,15.00
041771,20240711,170508,CINNAMON ROLL,1.0000,12.000,12.00
042641,20240731,095147,PAO DA CASA,1.0000,15.000,15.00
042323,20240724,094142,PAO DA CASA,2.0000,15.000,30.00
042323,20240724,094142,PAO DE AZEITE E ALECRIM,2.0000,20.000,40.00
041969,20240716,143001,PAO DA CASA,1.0000,15.000,15.00
041969,20240716,143001,CINNAMON ROLL,1.0000,12.000,12.00
041969,20240716,143001,CINNAMON ROLL,1.0000,12.000,12.00
041969,20240716,143001,CINNAMON ROLL,1.0000,12.000,12.00
041969,20240716,143001,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
042362,20240724,170057,100 INTEGRAL,1.0000,17.000,17.00
042489,20240726,165345,PAO DE AZEITE E ALECRIM,1.0000,20.000,20.00
041961,20240716,125155,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
041961,20240716,125155,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
041599,20240706,113114,PAO DE AZEITE E ALECRIM,1.0000,20.000,20.00
041599,20240706,113114,PAO DE AZEITONAS,1.0000,20.000,20.00
041599,20240706,113114,PAO DE GORGONZOLA,1.0000,25.000,25.00
042495,20240726,172059,Croissant,1.0000,9.000,9.00
042495,20240726,172059,PAO DA CASA,1.0000,15.000,15.00
042270,20240723,110449,100 INTEGRAL,1.0000,17.000,17.00
042270,20240723,110449,100 INTEGRAL,1.0000,17.000,17.00
041881,20240713,103124,PAO DA CASA,1.0000,15.000,15.00
041675,20240710,095416,broa de fuba,1.0000,15.000,15.00
041675,20240710,095416,PAO MULTIGRAOS,1.0000,20.000,20.00
042580,20240727,160223,PAO DA CASA,1.0000,15.000,15.00
041879,20240713,101306,100 INTEGRAL,1.0000,17.000,17.00
041879,20240713,101306,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
041879,20240713,101306,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
041879,20240713,101306,PAO DE GORGONZOLA,1.0000,25.000,25.00
042439,20240726,101029,BRIOCHE 270g,2.0000,15.000,30.00
042439,20240726,101029,PAO DA CASA,1.0000,15.000,15.00
041466,20240704,150031,PAO DE AZEITE E ALECRIM,1.0000,20.000,20.00
041466,20240704,150031,broa de fuba,1.0000,15.000,15.00
041466,20240704,150031,CINNAMON ROLL,1.0000,12.000,12.00
041813,20240712,134102,CINNAMON ROLL,1.0000,12.000,12.00
041813,20240712,134102,100 INTEGRAL,1.0000,17.000,17.00
041927,20240713,141529,100 INTEGRAL,1.0000,17.000,17.00
041927,20240713,141529,Brownie 180,1.0000,15.000,15.00
041561,20240706,082701,PAO DA CASA,1.0000,15.000,15.00
041561,20240706,082701,broa de fuba,1.0000,15.000,15.00
042381,20240725,110639,BRIOCHE 270g,1.0000,15.000,15.00
042381,20240725,110639,broa de fuba,1.0000,15.000,15.00
042019,20240717,122237,PAO DA CASA,1.0000,15.000,15.00
042401,20240725,161335,PAO DA CASA,1.0000,15.000,15.00
042401,20240725,161335,BRIOCHE 270g,1.0000,15.000,15.00
042545,20240727,122543,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
042130,20240719,120623,Pain au Chocolat,1.0000,12.000,12.00
042130,20240719,120623,Pain au Chocolat,1.0000,12.000,12.00
042130,20240719,120623,CINNAMON ROLL,1.0000,12.000,12.00
042130,20240719,120623,PAO DE AZEITONAS,1.0000,20.000,20.00
041854,20240713,081857,PAO DA CASA,1.0000,15.000,15.00
041854,20240713,081857,ITALIANO,1.0000,15.000,15.00
041893,20240713,110113,PAO DE AZEITE E ALECRIM,1.0000,20.000,20.00
041893,20240713,110113,PAO DA CASA,1.0000,15.000,15.00
041847,20240712,173117,PAO DA CASA,1.0000,15.000,15.00
041847,20240712,173117,PAO DE CEBOLA,1.0000,20.000,20.00
041519,20240705,132437,PAO DA CASA,1.0000,15.000,15.00
041783,20240712,091226,PAO DE GORGONZOLA,1.0000,25.000,25.00
042450,20240726,121216,PAO DE AZEITONAS,1.0000,20.000,20.00
041821,20240712,145117,PAO DE GORGONZOLA,1.0000,25.000,25.00
041821,20240712,145117,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
041821,20240712,145117,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
042393,20240725,150820,Pao de Provolone,1.0000,20.000,20.00
042393,20240725,150820,CINNAMON ROLL,1.0000,12.000,12.00
041573,20240706,095126,CINNAMON ROLL,1.0000,12.000,12.00
041573,20240706,095126,CINNAMON ROLL,1.0000,12.000,12.00
041573,20240706,095126,PAO DA CASA,1.0000,15.000,15.00
041935,20240713,155258,100 INTEGRAL,1.0000,17.000,17.00
041935,20240713,155258,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
042004,20240717,091734,PAO DA CASA,1.0000,15.000,15.00
042004,20240717,091734,broa de fuba,2.0000,15.000,30.00
041438,20240704,094744,PAO DA CASA,1.0000,15.000,15.00
042412,20240725,165900,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
041386,20240703,113919,100 INTEGRAL,1.0000,17.000,17.00
041386,20240703,113919,100 INTEGRAL,1.0000,17.000,17.00
042110,20240719,101308,PAO DA CASA,1.0000,15.000,15.00
042180,20240719,171719,PAO DE CEBOLA,1.0000,20.000,20.00
042257,20240720,154322,Croissant,1.0000,9.000,9.00
042257,20240720,154322,Croissant,1.0000,9.000,9.00
042257,20240720,154322,Pain au Chocolat,1.0000,12.000,12.00
042257,20240720,154322,PAO DE CEBOLA,1.0000,20.000,20.00
041695,20240710,133717,PAO DA CASA,1.0000,15.000,15.00
042560,20240727,135745,PAO DE AZEITE E ALECRIM,1.0000,20.000,20.00
041861,20240713,085139,PAO DE AZEITE E ALECRIM,1.0000,20.000,20.00
041861,20240713,085139,PAO DE CEBOLA,1.0000,20.000,20.00
041861,20240713,085139,BRIOCHE 270g,1.0000,15.000,15.00
042479,20240726,161612,100 INTEGRAL,1.0000,17.000,17.00
042479,20240726,161612,PAO DA CASA,1.0000,15.000,15.00
042513,20240727,094129,PAO DE CEBOLA,1.0000,20.000,20.00
042513,20240727,094129,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
042513,20240727,094129,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
041348,20240702,152100,PAO DA CASA,1.0000,15.000,15.00
042290,20240723,155111,PAO MULTIGRAOS,1.0000,20.000,20.00
042290,20240723,155111,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
042290,20240723,155111,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
041334,20240702,111140,100 INTEGRAL,1.0000,17.000,17.00
041579,20240706,102232,CINNAMON ROLL,1.0000,12.000,12.00
041579,20240706,102232,ITALIANO,1.0000,15.000,15.00
042475,20240726,154914,CINNAMON ROLL,1.0000,12.000,12.00
042475,20240726,154914,CINNAMON ROLL,1.0000,12.000,12.00
041432,20240704,090540,PAO DA CASA,1.0000,15.000,15.00
041792,20240712,102858,PAO DA CASA,1.0000,15.000,15.00
042469,20240726,143851,PAO DA CASA,1.0000,15.000,15.00
041533,20240705,154634,PAO DA CASA,1.0000,15.000,15.00
041999,20240716,174702,PAO DA CASA,1.0000,15.000,15.00
041971,20240716,144318,PAO DE AZEITE E ALECRIM,1.0000,20.000,20.00
041939,20240716,091037,PAO DA CASA,1.0000,15.000,15.00
041441,20240704,100701,PAO DE AZEITE E ALECRIM,1.0000,20.000,20.00
041320,20240702,094458,BRIOCHE 270g,1.0000,15.000,15.00
042533,20240727,111452,PAO DA CASA,1.0000,15.000,15.00
042533,20240727,111452,PAO DE GORGONZOLA,1.0000,25.000,25.00
042586,20240730,090857,Brownie 180,1.0000,15.000,15.00
042586,20240730,090857,PAO DA CASA,1.0000,15.000,15.00
041899,20240713,112744,100 INTEGRAL,1.0000,17.000,17.00
041899,20240713,112744,ITALIANO,1.0000,15.000,15.00
042696,20240731,173951,PAO MULTIGRAOS,1.0000,20.000,20.00
042696,20240731,173951,Pao de Provolone,1.0000,20.000,20.00
042696,20240731,173951,broa de fuba,1.0000,15.000,15.00
041624,20240706,140702,Pain au Chocolat,1.0000,12.000,12.00
042232,20240720,121205,Pain au Chocolat,1.0000,12.000,12.00
042232,20240720,121205,Croissant,3.0000,9.000,27.00
041819,20240712,143412,PAO DE AZEITE E ALECRIM,1.0000,20.000,20.00
041780,20240712,085327,COOKIE GOTAS DE CHOCOLATE,3.0000,5.000,15.00
042327,20240724,110307,Pao de Provolone,1.0000,20.000,20.00
041687,20240710,113447,PAO DA CASA,1.0000,15.000,15.00
041873,20240713,094903,PAO DA CASA,1.0000,15.000,15.00
041873,20240713,094903,broa de fuba,1.0000,15.000,15.00
042501,20240727,082829,PAO DA CASA,1.0000,15.000,15.00
041342,20240702,141004,PAO DE AZEITE E ALECRIM,1.0000,20.000,20.00
041342,20240702,141004,BRIOCHE 270g,1.0000,15.000,15.00
041453,20240704,115810,Pao de Provolone,1.0000,20.000,20.00
042521,20240727,102216,PAO DA CASA,1.0000,15.000,15.00
041778,20240712,082708,PAO DE AZEITE E ALECRIM,1.0000,20.000,20.00
041778,20240712,082708,CINNAMON ROLL,1.0000,12.000,12.00
041778,20240712,082708,CINNAMON ROLL,1.0000,12.000,12.00
041778,20240712,082708,CINNAMON ROLL,1.0000,12.000,12.00
042373,20240725,092122,Pao de Provolone,1.0000,20.000,20.00
042034,20240717,151959,PAO DA CASA,1.0000,15.000,15.00
041593,20240706,111857,PAO DA CASA,1.0000,15.000,15.00
041593,20240706,111857,100 INTEGRAL,1.0000,17.000,17.00
041593,20240706,111857,ITALIANO,1.0000,15.000,15.00
041593,20240706,111857,PAO DE GORGONZOLA,1.0000,25.000,25.00
041593,20240706,111857,Pain au Chocolat,1.0000,12.000,12.00
041839,20240712,164606,PAO DE GORGONZOLA,1.0000,25.000,25.00
042212,20240720,102849,PAO DA CASA,1.0000,15.000,15.00
042064,20240718,105739,PAO DA CASA,1.0000,15.000,15.00
042064,20240718,105739,BRIOCHE 270g,1.0000,15.000,15.00
042064,20240718,105739,broa de fuba,1.0000,15.000,15.00
041733,20240711,103417,100 INTEGRAL,1.0000,17.000,17.00
041557,20240705,180811,PAO DE AZEITONAS,2.0000,20.000,40.00
042349,20240724,154825,100 INTEGRAL,1.0000,17.000,17.00
042349,20240724,154825,100 INTEGRAL,1.0000,17.000,17.00
041605,20240706,114519,BRIOCHE 270g,1.0000,15.000,15.00
041605,20240706,114519,ITALIANO,1.0000,15.000,15.00
041605,20240706,114519,Croissant,2.0000,9.000,18.00
041636,20240706,155023,PAO DE AZEITE E ALECRIM,1.0000,20.000,20.00
042220,20240720,105542,ITALIANO,3.0000,15.000,45.00
041500,20240705,095106,PAO DA CASA,1.0000,15.000,15.00
042459,20240726,131553,PAO DA CASA,1.0000,15.000,15.00
042355,20240724,162233,PAO MULTIGRAOS,1.0000,20.000,20.00
042702,20240731,174954,PAO DA CASA,1.0000,15.000,15.00
042702,20240731,174954,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
042161,20240719,155052,BRIOCHE 270g,1.0000,15.000,15.00
042161,20240719,155052,Croissant,1.0000,9.000,9.00
042161,20240719,155052,CINNAMON ROLL,1.0000,12.000,12.00
041330,20240702,105159,PAO DA CASA,1.0000,15.000,15.00
042146,20240719,142122,PAO DE GORGONZOLA,1.0000,25.000,25.00
042146,20240719,142122,PAO DE CEBOLA,1.0000,20.000,20.00
042146,20240719,142122,Croissant,1.0000,9.000,9.00
042146,20240719,142122,Croissant,1.0000,9.000,9.00
042172,20240719,165015,PAO DA CASA,1.0000,15.000,15.00
042172,20240719,165015,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
042172,20240719,165015,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
041416,20240703,164114,PAO DA CASA,1.0000,15.000,15.00
041416,20240703,164114,PAO DA CASA,1.0000,15.000,15.00
041416,20240703,164114,PAO DA CASA,1.0000,15.000,15.00
041416,20240703,164114,Pao de Provolone,1.0000,20.000,20.00
041416,20240703,164114,PAO DE AZEITE E ALECRIM,1.0000,20.000,20.00
042309,20240723,175450,PAO DA CASA,1.0000,15.000,15.00
042309,20240723,175450,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
042309,20240723,175450,broa de fuba,1.0000,15.000,15.00
041744,20240711,122624,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
041744,20240711,122624,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
041744,20240711,122624,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
041520,20240705,132505,PAO DE GORGONZOLA,1.0000,25.000,25.00
041616,20240706,124316,100 INTEGRAL,1.0000,17.000,17.00
041616,20240706,124316,CINNAMON ROLL,1.0000,12.000,12.00
042200,20240720,093212,Croissant,1.0000,9.000,9.00
042200,20240720,093212,broa de fuba,1.0000,15.000,15.00
042200,20240720,093212,PAO DE AZEITE E ALECRIM,1.0000,20.000,20.00
042015,20240717,113815,PAO DA CASA,1.0000,15.000,15.00
042015,20240717,113815,Pao de Provolone,1.0000,20.000,20.00
042282,20240723,123132,PAO DA CASA,1.0000,15.000,15.00
041375,20240703,092525,100 INTEGRAL,1.0000,17.000,17.00
041326,20240702,101243,broa de fuba,2.0000,15.000,30.00
041326,20240702,101243,COOKIE GOTAS DE CHOCOLATE,9.0000,5.000,45.00
041366,20240702,174719,PAO DE AZEITE E ALECRIM,1.0000,20.000,20.00
041366,20240702,174719,BRIOCHE 270g,1.0000,15.000,15.00
042042,20240717,165332,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
